transaction_id,customer_id,product_id,order_date,order_value,payment_method,device_type,discount_applied,shipping_delay_days,fraud_label
TXN0119531,CUST018793,PROD01761,2021-12-29,741.13,Credit Card,Tablet,0.25,1,0
TXN0119532,CUST024209,PROD00166,2019-05-27,199.69,PayPal,Tablet,0.44,2,0
TXN0119533,CUST006099,PROD00189,2023-06-24,272.45,Crypto,Tablet,0.23,8,0
TXN0119534,CUST023035,PROD00545,2022-06-18,366.62,Crypto,Desktop,0.45,1,0
TXN0119535,CUST006351,PROD01021,2024-05-11,186.5,Credit Card,Tablet,0.38,0,0
TXN0119536,CUST023070,PROD00188,2020-01-19,147.49,UPI,Mobile,0.32,2,0
TXN0119537,CUST006747,PROD00981,2024-05-12,185.61,Credit Card,Tablet,0.31,6,0
TXN0119538,CUST009919,PROD01522,2022-06-26,34.54,UPI,Mobile,0.36,6,0
TXN0119539,CUST013441,PROD00089,2023-10-22,684.83,Crypto,Mobile,0.22,9,0
TXN0119540,CUST009825,PROD00720,2019-08-25,277.45,UPI,Mobile,0.21,8,0
TXN0119541,CUST009152,PROD01661,2020-01-03,869.89,PayPal,Mobile,0.11,7,0
TXN0119542,CUST008062,PROD01156,2023-10-26,508.76,Credit Card,Desktop,0.28,4,0
TXN0119543,CUST018146,PROD00389,2020-03-21,107.22,UPI,Mobile,0.35,7,0
TXN0119544,CUST023829,PROD00340,2022-07-31,496.0,UPI,Tablet,0.13,1,0
TXN0119545,CUST017446,PROD00159,2023-05-19,466.45,UPI,Mobile,0.12,3,0
TXN0119546,CUST011836,PROD00637,2023-02-10,300.57,Crypto,Mobile,0.09,0,0
TXN0119547,CUST015964,PROD00494,2022-04-05,425.26,UPI,Mobile,0.03,7,0
TXN0119548,CUST002584,PROD00798,2024-03-28,92.36,Credit Card,Mobile,0.46,1,0
TXN0119549,CUST001359,PROD01691,2020-04-09,305.28,Crypto,Mobile,0.45,7,0
TXN0119550,CUST009751,PROD01119,2019-01-16,176.62,Credit Card,Desktop,0.08,0,0
TXN0119551,CUST019321,PROD01940,2023-05-13,343.89,Crypto,Tablet,0.41,10,0
TXN0119552,CUST011110,PROD00857,2022-03-26,643.58,UPI,Tablet,0.2,0,0
TXN0119553,CUST011015,PROD00941,2021-09-16,657.86,Debit Card,Mobile,0.29,9,0
TXN0119554,CUST002604,PROD01248,2019-02-16,597.37,Debit Card,Tablet,0.27,4,0
TXN0119555,CUST001033,PROD01882,2021-10-06,229.37,Credit Card,Mobile,0.35,3,0
TXN0119556,CUST016654,PROD00330,2022-07-07,306.35,UPI,Mobile,0.3,6,0
TXN0119557,CUST004112,PROD00071,2020-04-07,479.36,Credit Card,Mobile,0.13,1,0
TXN0119558,CUST016258,PROD00388,2024-04-06,107.92,PayPal,Tablet,0.19,6,0
TXN0119559,CUST005034,PROD01687,2023-07-22,459.51,PayPal,Mobile,0.18,9,0
TXN0119560,CUST008188,PROD00472,2024-02-09,32.75,Debit Card,Mobile,0.47,0,0
TXN0119561,CUST005638,PROD01696,2019-06-19,497.24,PayPal,Tablet,0.02,4,0
TXN0119562,CUST009511,PROD01762,2019-02-07,543.92,Credit Card,Tablet,0.39,6,0
TXN0119563,CUST003758,PROD00919,2021-04-30,715.96,PayPal,Mobile,0.22,9,0
TXN0119564,CUST006434,PROD00019,2021-04-28,377.94,PayPal,Mobile,0.37,7,0
TXN0119565,CUST014795,PROD00838,2019-12-18,751.44,Debit Card,Desktop,0.15,7,0
TXN0119566,CUST004043,PROD01198,2020-10-08,170.63,Crypto,Desktop,0.05,8,0
TXN0119567,CUST004046,PROD01780,2021-04-22,343.8,UPI,Mobile,0.4,3,0
TXN0119568,CUST000967,PROD00885,2023-06-27,354.31,Credit Card,Desktop,0.05,0,0
TXN0119569,CUST000023,PROD01047,2021-12-18,309.07,Crypto,Desktop,0.41,7,0
TXN0119570,CUST011302,PROD00529,2020-09-06,721.13,PayPal,Mobile,0.27,3,0
TXN0119571,CUST021305,PROD00231,2023-04-12,215.86,PayPal,Mobile,0.34,5,0
TXN0119572,CUST007086,PROD01717,2024-02-11,544.09,UPI,Desktop,0.13,8,0
TXN0119573,CUST023155,PROD00926,2023-01-17,287.53,UPI,Desktop,0.34,6,0
TXN0119574,CUST016210,PROD01852,2020-11-04,336.78,Crypto,Mobile,0.45,0,0
TXN0119575,CUST007179,PROD00494,2020-03-02,398.95,PayPal,Mobile,0.09,9,0
TXN0119576,CUST015623,PROD01968,2023-06-16,321.69,PayPal,Mobile,0.41,3,0
TXN0119577,CUST003945,PROD01869,2022-08-05,31.67,Debit Card,Tablet,0.29,2,0
TXN0119578,CUST004845,PROD00532,2019-11-12,96.65,PayPal,Mobile,0.11,10,0
TXN0119579,CUST015317,PROD00121,2019-03-11,226.91,PayPal,Desktop,0.42,0,0
TXN0119580,CUST023238,PROD00607,2019-05-27,557.62,Crypto,Mobile,0.11,9,0
TXN0119581,CUST007192,PROD00497,2019-09-22,219.31,PayPal,Mobile,0.44,0,0
TXN0119582,CUST003552,PROD01563,2020-06-28,117.72,UPI,Tablet,0.18,7,0
TXN0119583,CUST007388,PROD01048,2021-06-19,598.75,UPI,Desktop,0.35,1,0
TXN0119584,CUST012047,PROD00587,2020-01-10,71.94,Crypto,Mobile,0.37,0,0
TXN0119585,CUST001687,PROD00134,2020-05-10,566.83,Credit Card,Mobile,0.25,3,0
TXN0119586,CUST000694,PROD00752,2020-04-30,481.48,Credit Card,Mobile,0.42,8,0
TXN0119587,CUST011721,PROD01888,2020-12-02,90.3,Debit Card,Desktop,0.18,7,0
TXN0119588,CUST007425,PROD01299,2022-12-07,417.72,Crypto,Desktop,0.43,8,0
TXN0119589,CUST008583,PROD01221,2020-11-18,368.86,Credit Card,Mobile,0.28,2,0
TXN0119590,CUST018685,PROD00707,2022-10-07,86.29,UPI,Desktop,0.02,6,0
TXN0119591,CUST021199,PROD00709,2022-01-06,757.83,Crypto,Mobile,0.23,7,0
TXN0119592,CUST009444,PROD01919,2022-09-20,537.28,PayPal,Tablet,0.41,9,0
TXN0119593,CUST001189,PROD00700,2023-11-25,553.68,UPI,Mobile,0.13,4,0
TXN0119594,CUST015818,PROD01836,2019-05-01,118.94,UPI,Desktop,0.36,6,0
TXN0119595,CUST018186,PROD01506,2020-10-22,315.95,UPI,Tablet,0.23,8,0
TXN0119596,CUST003989,PROD01697,2020-09-19,486.29,Debit Card,Mobile,0.16,6,0
TXN0119597,CUST012749,PROD00956,2019-01-10,326.03,Credit Card,Desktop,0.44,2,0
TXN0119598,CUST023364,PROD00854,2023-07-01,382.37,Credit Card,Tablet,0.24,8,0
TXN0119599,CUST013672,PROD00374,2024-02-08,83.0,PayPal,Tablet,0.38,4,0
TXN0119600,CUST012841,PROD01744,2021-04-09,461.86,Crypto,Mobile,0.23,4,0
TXN0119601,CUST013125,PROD01965,2019-07-29,420.67,UPI,Desktop,0.15,1,0
TXN0119602,CUST015026,PROD00843,2022-09-02,115.91,Debit Card,Mobile,0.46,8,1
TXN0119603,CUST003335,PROD01524,2019-04-21,799.63,Crypto,Desktop,0.07,8,0
TXN0119604,CUST024736,PROD00927,2022-06-07,318.3,UPI,Mobile,0.29,4,0
TXN0119605,CUST021962,PROD00373,2019-08-14,86.43,Credit Card,Tablet,0.1,9,0
TXN0119606,CUST007554,PROD01064,2021-08-11,742.93,Crypto,Desktop,0.06,4,0
TXN0119607,CUST003351,PROD00819,2023-09-27,553.44,UPI,Tablet,0.05,0,0
TXN0119608,CUST021278,PROD00456,2021-09-18,84.26,Crypto,Mobile,0.38,0,0
TXN0119609,CUST015482,PROD01915,2023-02-13,724.91,Debit Card,Mobile,0.13,9,0
TXN0119610,CUST021505,PROD01534,2021-11-10,196.43,UPI,Mobile,0.28,10,0
TXN0119611,CUST000589,PROD01658,2020-01-23,673.85,PayPal,Desktop,0.25,0,0
TXN0119612,CUST021833,PROD00664,2022-05-09,416.59,UPI,Mobile,0.43,4,0
TXN0119613,CUST000420,PROD01772,2023-10-18,596.6,UPI,Tablet,0.38,7,0
TXN0119614,CUST015507,PROD00518,2021-04-03,392.34,UPI,Desktop,0.35,3,0
TXN0119615,CUST024037,PROD01317,2021-11-09,91.96,Credit Card,Tablet,0.45,1,0
TXN0119616,CUST012836,PROD00052,2019-05-08,349.33,UPI,Mobile,0.29,8,0
TXN0119617,CUST011501,PROD01197,2019-09-09,76.92,Debit Card,Tablet,0.41,5,0
TXN0119618,CUST015972,PROD00208,2023-06-29,121.58,PayPal,Desktop,0.43,6,0
TXN0119619,CUST000871,PROD00159,2021-07-18,318.04,PayPal,Desktop,0.4,10,0
TXN0119620,CUST011243,PROD01491,2023-12-05,735.08,UPI,Desktop,0.19,1,0
TXN0119621,CUST002385,PROD00684,2019-11-05,51.79,Crypto,Desktop,0.4,2,0
TXN0119622,CUST006513,PROD01022,2019-04-14,462.89,UPI,Mobile,0.26,8,1
TXN0119623,CUST000227,PROD00710,2022-02-08,141.21,Credit Card,Mobile,0.17,9,0
TXN0119624,CUST018003,PROD01159,2023-01-27,755.06,Debit Card,Desktop,0.1,6,0
TXN0119625,CUST010779,PROD00322,2021-06-15,255.03,Credit Card,Mobile,0.35,8,0
TXN0119626,CUST014600,PROD00232,2020-09-27,209.27,PayPal,Desktop,0.15,5,0
TXN0119627,CUST020058,PROD00407,2023-07-19,570.93,Credit Card,Mobile,0.13,10,0
TXN0119628,CUST018592,PROD00366,2020-10-10,126.45,Debit Card,Tablet,0.3,5,0
TXN0119629,CUST018099,PROD00379,2019-02-07,595.81,Credit Card,Tablet,0.13,2,0
TXN0119630,CUST014399,PROD01582,2023-12-19,835.26,Debit Card,Desktop,0.16,6,0
TXN0119631,CUST004686,PROD01833,2022-02-12,377.92,Debit Card,Tablet,0.35,7,0
TXN0119632,CUST008906,PROD01461,2021-09-15,44.04,Crypto,Desktop,0.34,2,1
TXN0119633,CUST017837,PROD01592,2019-03-17,442.68,PayPal,Tablet,0.46,5,0
TXN0119634,CUST004666,PROD01236,2023-06-14,531.26,Crypto,Desktop,0.4,10,0
TXN0119635,CUST018963,PROD01950,2020-08-22,612.01,PayPal,Desktop,0.17,1,0
TXN0119636,CUST014619,PROD01900,2022-08-26,314.5,PayPal,Mobile,0.23,1,0
TXN0119637,CUST012691,PROD00256,2023-11-18,411.87,Crypto,Mobile,0.28,0,0
TXN0119638,CUST005856,PROD00869,2020-07-01,4.1,Credit Card,Desktop,0.2,1,0
TXN0119639,CUST014525,PROD00514,2024-03-17,269.05,Debit Card,Desktop,0.49,8,0
TXN0119640,CUST013470,PROD00368,2020-04-07,949.87,Debit Card,Desktop,0.02,6,0
TXN0119641,CUST001662,PROD00261,2022-04-16,472.93,Crypto,Mobile,0.32,3,0
TXN0119642,CUST015544,PROD00628,2023-11-18,603.03,PayPal,Desktop,0.31,3,0
TXN0119643,CUST005948,PROD00678,2019-07-03,300.78,Crypto,Mobile,0.47,3,0
TXN0119644,CUST019540,PROD00188,2019-01-10,119.3,PayPal,Desktop,0.45,10,0
TXN0119645,CUST011166,PROD01536,2024-03-09,484.66,PayPal,Desktop,0.46,6,0
TXN0119646,CUST005287,PROD00240,2021-02-07,492.25,PayPal,Tablet,0.49,6,0
TXN0119647,CUST007760,PROD00170,2023-03-06,691.67,Debit Card,Mobile,0.16,0,0
TXN0119648,CUST018895,PROD00097,2021-09-22,220.48,UPI,Mobile,0.24,1,0
TXN0119649,CUST018221,PROD01632,2022-04-26,222.59,PayPal,Mobile,0.09,4,0
TXN0119650,CUST016730,PROD00815,2019-01-03,450.22,PayPal,Mobile,0.41,6,0
TXN0119651,CUST002292,PROD00319,2023-07-10,299.39,Credit Card,Desktop,0.29,8,0
TXN0119652,CUST001188,PROD00521,2024-02-15,235.39,PayPal,Tablet,0.34,0,0
TXN0119653,CUST015464,PROD00789,2020-10-10,561.93,Debit Card,Mobile,0.03,7,0
TXN0119654,CUST014208,PROD00320,2021-06-02,50.18,Credit Card,Desktop,0.03,6,0
TXN0119655,CUST005776,PROD01574,2020-08-09,884.25,Credit Card,Mobile,0.04,2,0
TXN0119656,CUST000025,PROD00887,2019-05-23,138.2,PayPal,Mobile,0.36,3,1
TXN0119657,CUST022148,PROD01905,2022-10-07,373.61,PayPal,Desktop,0.18,2,0
TXN0119658,CUST002553,PROD01120,2020-12-17,243.1,Credit Card,Mobile,0.37,6,0
TXN0119659,CUST022117,PROD01633,2022-06-05,112.06,UPI,Tablet,0.26,1,0
TXN0119660,CUST022908,PROD01966,2021-08-22,224.63,Crypto,Tablet,0.1,2,0
TXN0119661,CUST015307,PROD00268,2024-06-16,147.37,UPI,Mobile,0.06,9,0
TXN0119662,CUST019164,PROD00953,2020-05-07,121.37,Debit Card,Mobile,0.46,5,0
TXN0119663,CUST016112,PROD01127,2021-04-15,62.27,Credit Card,Mobile,0.33,2,0
TXN0119664,CUST015974,PROD00016,2020-12-29,464.95,UPI,Desktop,0.3,1,0
TXN0119665,CUST001351,PROD01379,2023-01-29,410.89,Debit Card,Mobile,0.31,1,0
TXN0119666,CUST003189,PROD01060,2023-02-09,723.47,PayPal,Tablet,0.18,0,0
TXN0119667,CUST007718,PROD00143,2021-03-25,422.1,Debit Card,Desktop,0.05,4,0
TXN0119668,CUST013018,PROD00400,2021-07-01,542.66,Debit Card,Tablet,0.44,3,0
TXN0119669,CUST000414,PROD00102,2023-04-17,345.19,UPI,Mobile,0.46,5,0
TXN0119670,CUST022117,PROD00259,2022-01-20,614.7,PayPal,Desktop,0.23,4,0
TXN0119671,CUST010605,PROD00855,2022-09-13,43.43,Debit Card,Desktop,0.21,0,0
TXN0119672,CUST008926,PROD00833,2021-05-07,515.66,PayPal,Mobile,0.11,3,0
TXN0119673,CUST005341,PROD01504,2024-02-15,941.77,Crypto,Mobile,0.0,0,0
TXN0119674,CUST002988,PROD01098,2022-05-20,570.67,Crypto,Desktop,0.35,2,0
TXN0119675,CUST008821,PROD01880,2020-04-12,630.86,Debit Card,Mobile,0.25,5,0
TXN0119676,CUST017076,PROD00482,2022-01-10,232.2,PayPal,Tablet,0.48,3,0
TXN0119677,CUST023634,PROD00410,2023-07-07,272.28,Crypto,Tablet,0.02,10,1
TXN0119678,CUST005448,PROD01196,2019-01-28,275.22,PayPal,Desktop,0.17,8,0
TXN0119679,CUST022059,PROD00008,2020-08-31,73.34,Crypto,Desktop,0.49,5,0
TXN0119680,CUST011693,PROD01386,2021-06-17,12.3,Crypto,Tablet,0.31,8,0
TXN0119681,CUST001414,PROD00402,2023-02-13,268.13,PayPal,Desktop,0.18,4,0
TXN0119682,CUST008701,PROD00977,2024-01-17,679.93,PayPal,Desktop,0.1,9,0
TXN0119683,CUST019055,PROD01420,2022-02-16,440.85,PayPal,Tablet,0.03,8,0
TXN0119684,CUST020826,PROD01783,2022-04-11,10.33,Credit Card,Tablet,0.46,7,0
TXN0119685,CUST005656,PROD00190,2024-01-22,352.23,Crypto,Desktop,0.2,8,0
TXN0119686,CUST007115,PROD00042,2021-03-29,60.69,Debit Card,Mobile,0.47,4,0
TXN0119687,CUST007145,PROD01181,2023-08-09,175.85,Debit Card,Tablet,0.18,2,0
TXN0119688,CUST007112,PROD01500,2024-06-18,72.89,Crypto,Mobile,0.47,10,0
TXN0119689,CUST004845,PROD00061,2020-03-12,206.62,Credit Card,Tablet,0.4,4,1
TXN0119690,CUST004121,PROD00902,2022-05-02,18.36,UPI,Mobile,0.16,3,0
TXN0119691,CUST016849,PROD00140,2021-04-09,262.3,UPI,Tablet,0.21,5,0
TXN0119692,CUST009927,PROD01787,2020-06-02,452.65,Debit Card,Desktop,0.47,4,1
TXN0119693,CUST011724,PROD00931,2022-03-03,449.29,PayPal,Mobile,0.37,1,0
TXN0119694,CUST007930,PROD01995,2020-01-15,576.34,Credit Card,Mobile,0.4,7,0
TXN0119695,CUST008281,PROD00810,2022-01-21,659.74,Debit Card,Desktop,0.31,0,0
TXN0119696,CUST009580,PROD00873,2021-06-03,352.53,UPI,Mobile,0.03,1,0
TXN0119697,CUST001839,PROD01800,2024-01-14,262.55,PayPal,Mobile,0.43,6,0
TXN0119698,CUST011690,PROD00520,2021-08-08,252.52,UPI,Mobile,0.39,10,0
TXN0119699,CUST007945,PROD01617,2021-10-24,542.94,PayPal,Tablet,0.29,7,0
TXN0119700,CUST021582,PROD00300,2022-05-10,582.95,Credit Card,Mobile,0.35,4,0
TXN0119701,CUST002909,PROD00087,2023-05-26,503.54,Crypto,Desktop,0.12,7,0
TXN0119702,CUST007732,PROD01268,2021-02-15,506.85,Credit Card,Mobile,0.46,0,0
TXN0119703,CUST005445,PROD01595,2019-01-24,496.42,PayPal,Desktop,0.11,7,0
TXN0119704,CUST018569,PROD00366,2021-10-23,119.23,Crypto,Desktop,0.34,8,0
TXN0119705,CUST016653,PROD00638,2024-01-17,666.73,Debit Card,Mobile,0.24,6,0
TXN0119706,CUST014427,PROD00440,2022-04-24,527.71,Crypto,Tablet,0.28,2,0
TXN0119707,CUST000700,PROD01964,2019-06-03,408.48,Debit Card,Tablet,0.1,1,0
TXN0119708,CUST011593,PROD00395,2021-03-27,577.36,Debit Card,Tablet,0.09,6,0
TXN0119709,CUST024512,PROD00273,2020-12-01,498.39,UPI,Desktop,0.16,10,0
TXN0119710,CUST020944,PROD00441,2022-06-10,248.36,PayPal,Mobile,0.01,3,0
TXN0119711,CUST014684,PROD01050,2021-06-15,628.04,PayPal,Desktop,0.06,6,0
TXN0119712,CUST020368,PROD01921,2020-12-25,625.92,Crypto,Mobile,0.18,2,0
TXN0119713,CUST007069,PROD00156,2020-10-13,264.6,PayPal,Desktop,0.3,10,0
TXN0119714,CUST012107,PROD01337,2022-02-01,558.67,UPI,Tablet,0.18,4,0
TXN0119715,CUST015867,PROD01422,2024-02-27,374.73,Debit Card,Mobile,0.04,8,0
TXN0119716,CUST021030,PROD01188,2021-02-19,493.96,UPI,Mobile,0.4,2,0
TXN0119717,CUST015189,PROD00552,2021-07-16,334.27,Debit Card,Tablet,0.08,9,0
TXN0119718,CUST007895,PROD01347,2019-08-06,641.3,Crypto,Mobile,0.03,2,0
TXN0119719,CUST007818,PROD00702,2022-10-13,571.88,UPI,Mobile,0.18,0,0
TXN0119720,CUST018891,PROD01042,2024-02-08,355.47,Crypto,Desktop,0.23,4,0
TXN0119721,CUST001921,PROD00331,2022-08-14,440.23,UPI,Mobile,0.45,10,0
TXN0119722,CUST020134,PROD01731,2022-04-12,295.25,Credit Card,Tablet,0.12,3,0
TXN0119723,CUST015692,PROD01881,2019-01-16,408.19,UPI,Tablet,0.29,4,0
TXN0119724,CUST019944,PROD00172,2023-04-17,745.39,Credit Card,Desktop,0.14,9,0
TXN0119725,CUST016866,PROD01884,2019-03-16,547.88,UPI,Mobile,0.06,10,1
TXN0119726,CUST017497,PROD01272,2023-08-26,418.81,Credit Card,Tablet,0.32,1,0
TXN0119727,CUST005427,PROD00797,2022-12-18,445.45,Debit Card,Tablet,0.37,0,0
TXN0119728,CUST022157,PROD01805,2019-01-03,538.59,Credit Card,Tablet,0.27,2,0
TXN0119729,CUST020740,PROD01861,2023-04-03,37.14,Debit Card,Mobile,0.17,0,0
TXN0119730,CUST020265,PROD00150,2020-07-03,384.85,Credit Card,Tablet,0.49,1,0
TXN0119731,CUST018100,PROD00771,2021-12-11,499.67,Credit Card,Tablet,0.02,3,0
TXN0119732,CUST004318,PROD01060,2023-07-12,635.24,PayPal,Mobile,0.28,1,0
TXN0119733,CUST019994,PROD00807,2021-04-08,23.99,PayPal,Tablet,0.33,4,0
TXN0119734,CUST010292,PROD00118,2023-10-11,677.2,Credit Card,Mobile,0.21,2,0
TXN0119735,CUST006064,PROD00691,2022-03-04,704.91,UPI,Desktop,0.07,5,0
TXN0119736,CUST005239,PROD01082,2019-11-26,635.13,Crypto,Mobile,0.09,4,0
TXN0119737,CUST018846,PROD01310,2021-07-12,350.44,PayPal,Tablet,0.47,1,0
TXN0119738,CUST017836,PROD00183,2020-05-26,64.89,UPI,Tablet,0.45,10,0
TXN0119739,CUST017412,PROD01132,2024-02-04,299.08,Crypto,Mobile,0.09,10,0
TXN0119740,CUST011639,PROD01780,2020-06-12,555.81,PayPal,Tablet,0.03,3,1
TXN0119741,CUST015140,PROD01861,2023-07-07,40.72,Debit Card,Tablet,0.09,5,0
TXN0119742,CUST004463,PROD01468,2024-01-12,291.74,UPI,Desktop,0.44,10,0
TXN0119743,CUST016789,PROD00164,2022-08-15,846.27,PayPal,Tablet,0.05,4,0
TXN0119744,CUST014394,PROD01920,2020-08-02,398.35,Credit Card,Desktop,0.08,10,0
TXN0119745,CUST007804,PROD01004,2023-11-16,36.78,Crypto,Tablet,0.35,0,0
TXN0119746,CUST018023,PROD01075,2019-11-04,52.0,PayPal,Desktop,0.41,6,0
TXN0119747,CUST003602,PROD00886,2019-05-18,306.18,Credit Card,Desktop,0.27,3,0
TXN0119748,CUST016294,PROD01782,2024-02-22,149.08,Debit Card,Tablet,0.1,10,1
TXN0119749,CUST022291,PROD01671,2023-10-24,101.8,PayPal,Mobile,0.4,5,0
TXN0119750,CUST015960,PROD01606,2024-02-22,757.45,PayPal,Mobile,0.19,6,0
TXN0119751,CUST005372,PROD00109,2021-09-02,630.36,PayPal,Desktop,0.34,0,0
TXN0119752,CUST014990,PROD00843,2022-06-25,188.89,Crypto,Mobile,0.12,2,0
TXN0119753,CUST017088,PROD00686,2022-08-02,482.89,PayPal,Desktop,0.28,4,0
TXN0119754,CUST011066,PROD00750,2020-12-16,690.74,PayPal,Desktop,0.17,8,1
TXN0119755,CUST016430,PROD01615,2023-03-31,312.9,PayPal,Mobile,0.12,8,0
TXN0119756,CUST016009,PROD00093,2023-12-13,511.55,UPI,Tablet,0.36,6,0
TXN0119757,CUST005207,PROD00195,2023-01-08,282.24,Crypto,Desktop,0.43,9,0
TXN0119758,CUST021683,PROD01759,2022-10-06,265.59,Crypto,Desktop,0.44,9,0
TXN0119759,CUST012457,PROD01992,2024-01-18,663.69,Crypto,Tablet,0.22,4,0
TXN0119760,CUST009497,PROD00916,2022-08-02,430.33,Crypto,Tablet,0.45,10,0
TXN0119761,CUST003048,PROD01801,2021-05-06,183.36,UPI,Desktop,0.26,3,0
TXN0119762,CUST017059,PROD00705,2022-04-26,154.41,Debit Card,Desktop,0.18,7,1
TXN0119763,CUST016798,PROD01345,2020-06-04,53.21,Crypto,Mobile,0.38,7,0
TXN0119764,CUST007379,PROD00943,2022-09-28,627.99,Crypto,Desktop,0.14,3,0
TXN0119765,CUST014352,PROD01212,2024-05-26,283.57,PayPal,Mobile,0.2,8,0
TXN0119766,CUST024116,PROD01192,2022-07-18,593.7,PayPal,Mobile,0.4,4,0
TXN0119767,CUST015940,PROD00692,2019-03-27,658.83,UPI,Desktop,0.25,2,0
TXN0119768,CUST004854,PROD01987,2024-06-05,724.63,Crypto,Mobile,0.06,7,0
TXN0119769,CUST020451,PROD00004,2022-10-07,368.96,Crypto,Mobile,0.48,5,1
TXN0119770,CUST000167,PROD01140,2023-02-12,649.51,UPI,Tablet,0.01,0,0
TXN0119771,CUST009530,PROD00768,2024-02-14,505.29,Credit Card,Tablet,0.12,10,0
TXN0119772,CUST024536,PROD01100,2021-09-20,47.24,Credit Card,Desktop,0.4,10,0
TXN0119773,CUST010146,PROD00779,2019-04-15,68.97,PayPal,Tablet,0.42,7,0
TXN0119774,CUST001395,PROD01350,2021-09-23,373.83,Crypto,Tablet,0.34,10,0
TXN0119775,CUST013106,PROD01587,2022-09-22,319.77,PayPal,Mobile,0.31,8,0
TXN0119776,CUST005381,PROD01721,2023-09-20,358.75,PayPal,Mobile,0.42,1,0
TXN0119777,CUST019022,PROD00508,2023-01-31,588.9,UPI,Mobile,0.37,0,0
TXN0119778,CUST014893,PROD00250,2020-08-31,278.38,PayPal,Tablet,0.49,6,0
TXN0119779,CUST000729,PROD00756,2020-09-17,487.53,Debit Card,Mobile,0.23,5,0
TXN0119780,CUST009142,PROD01032,2021-04-12,722.92,Crypto,Mobile,0.14,7,0
TXN0119781,CUST003072,PROD01086,2022-08-06,147.13,Debit Card,Tablet,0.0,4,0
TXN0119782,CUST020553,PROD00212,2022-05-18,448.94,PayPal,Tablet,0.16,10,0
TXN0119783,CUST000681,PROD00417,2020-10-28,543.53,Debit Card,Desktop,0.41,4,0
TXN0119784,CUST015268,PROD01451,2019-10-20,769.77,UPI,Desktop,0.02,1,0
TXN0119785,CUST023009,PROD01471,2021-03-14,52.89,Debit Card,Mobile,0.35,10,0
TXN0119786,CUST006522,PROD01835,2019-12-06,231.96,PayPal,Mobile,0.02,7,0
TXN0119787,CUST023469,PROD00683,2019-05-05,54.97,Crypto,Mobile,0.24,7,0
TXN0119788,CUST005072,PROD00926,2022-07-26,344.16,UPI,Desktop,0.21,10,0
TXN0119789,CUST002745,PROD01419,2021-08-23,88.04,PayPal,Desktop,0.47,6,0
TXN0119790,CUST017637,PROD01250,2021-01-20,347.88,Crypto,Mobile,0.16,9,0
TXN0119791,CUST022268,PROD01293,2023-02-11,125.82,UPI,Mobile,0.27,8,0
TXN0119792,CUST015210,PROD01801,2022-11-02,170.97,Debit Card,Mobile,0.31,4,0
TXN0119793,CUST010343,PROD00116,2023-10-14,531.28,PayPal,Tablet,0.14,9,0
TXN0119794,CUST024522,PROD00281,2021-06-07,15.87,PayPal,Mobile,0.12,5,0
TXN0119795,CUST019075,PROD01947,2022-05-01,521.4,Credit Card,Mobile,0.14,1,0
TXN0119796,CUST002597,PROD01677,2020-02-25,683.8,Credit Card,Mobile,0.06,4,0
TXN0119797,CUST009213,PROD00031,2024-01-28,116.56,Debit Card,Mobile,0.06,3,0
TXN0119798,CUST020514,PROD00674,2021-07-11,465.83,Debit Card,Desktop,0.3,0,0
TXN0119799,CUST004258,PROD01703,2019-03-02,351.46,UPI,Tablet,0.05,8,0
TXN0119800,CUST022118,PROD01418,2022-07-30,60.06,Crypto,Mobile,0.1,3,0
TXN0119801,CUST020104,PROD01935,2023-03-02,250.58,UPI,Mobile,0.09,2,0
TXN0119802,CUST023093,PROD00349,2023-09-23,824.49,UPI,Desktop,0.07,7,0
TXN0119803,CUST023304,PROD00040,2023-12-29,177.3,Credit Card,Desktop,0.07,0,0
TXN0119804,CUST014240,PROD01420,2020-03-24,272.69,UPI,Desktop,0.4,4,0
TXN0119805,CUST001519,PROD00440,2022-01-15,644.98,PayPal,Desktop,0.12,7,0
TXN0119806,CUST008893,PROD00180,2020-01-15,223.49,PayPal,Desktop,0.11,3,0
TXN0119807,CUST023166,PROD00893,2019-02-18,348.69,Crypto,Mobile,0.06,9,0
TXN0119808,CUST005981,PROD00579,2024-03-25,87.79,PayPal,Tablet,0.35,9,0
TXN0119809,CUST020438,PROD01129,2022-07-09,35.81,PayPal,Desktop,0.07,3,0
TXN0119810,CUST003312,PROD00858,2022-09-21,879.38,Crypto,Desktop,0.03,6,0
TXN0119811,CUST012841,PROD01414,2021-11-30,167.35,Crypto,Mobile,0.5,5,1
TXN0119812,CUST010307,PROD00027,2024-04-07,260.4,Credit Card,Tablet,0.28,8,0
TXN0119813,CUST013041,PROD00260,2019-05-12,470.37,UPI,Mobile,0.35,1,0
TXN0119814,CUST007578,PROD00500,2019-10-16,261.06,Crypto,Desktop,0.44,1,0
TXN0119815,CUST013415,PROD01551,2019-10-22,58.37,Debit Card,Tablet,0.0,9,0
TXN0119816,CUST015523,PROD00645,2021-01-21,337.72,Credit Card,Mobile,0.4,0,0
TXN0119817,CUST022715,PROD01352,2020-12-04,362.97,Crypto,Desktop,0.35,8,0
TXN0119818,CUST016451,PROD00365,2021-11-28,506.05,Debit Card,Desktop,0.17,4,0
TXN0119819,CUST003225,PROD01194,2019-05-17,480.26,Credit Card,Mobile,0.03,9,0
